iter	RMSE
167	0.01007629958
168	0.009991030005
169	0.009911487092
170	0.009836952325
171	0.00976516994
172	0.009683271281
173	0.009610224011
174	0.009530744955
175	0.009457290815
176	0.00938261565
177	0.009310874548
178	0.009240437938
179	0.00916572785
180	0.009092278931
181	0.009028958653
182	0.008961545278
183	0.008890446235
184	0.008780177251
185	0.008702780179
186	0.00864103996
187	0.008578811547
188	0.008509881458
189	0.008402622746
190	0.008334993745
191	0.008275929242
192	0.00820787162
193	0.008148070349
194	0.00808811146
195	0.008027055824
196	0.007966982122
197	0.007909486461
198	0.007848206978
199	0.007790402109
200	0.007734414911
201	0.007678277186
202	0.007623766334
203	0.007571355845
204	0.007514080237
205	0.007456173467
206	0.007403820253
207	0.00734569737
208	0.00729593823
209	0.007243670793
210	0.007190611235
211	0.007140495357
212	0.007090726644
213	0.007039074559
214	0.006991031818
215	0.00693988087
216	0.006891380036
217	0.006844396123
218	0.006797488253
219	0.006750924683
220	0.006703681161
221	0.006657451043
222	0.006613325964
223	0.006569705905
224	0.006525030251
225	0.006480993527
226	0.006440122211
227	0.006397879598
228	0.006356466408
229	0.006315465049
230	0.006271532448
231	0.006231481058
232	0.006192016593
233	0.006152756686
234	0.006112812702
235	0.006074417982
236	0.006034874572
237	0.00596552556
238	0.005924641024
239	0.005886344601
240	0.005848332492
241	0.005814603314
242	0.005777757638
243	0.005741316191
244	0.00570544758
245	0.005670279341
246	0.005635078331
247	0.005601659993
248	0.005566498032
249	0.005531767944
250	0.005498189327
251	0.005435064881
252	0.005403734536
253	0.005372709819
254	0.005308292321
255	0.005276598842
256	0.005210503138
257	0.005179106234
258	0.00514855262
259	0.005118432972
260	0.005088637796
261	0.005060896145
262	0.005030223193
263	0.004968546411
264	0.004941428417
265	0.004913315227
266	0.004887318556
267	0.004827896063
268	0.00479809021
269	0.004740909373
270	0.004715344938
271	0.004690097727
272	0.004665108365
273	0.004641073957
274	0.004616508848
275	0.0045930405
276	0.004540620694
277	0.004517822976
278	0.00449479921
279	0.004442540059
280	0.004419898127
281	0.004394451167
282	0.00434454375
283	0.004321097933
284	0.004274069897
285	0.004253272363
286	0.004229244793
287	0.004207320464
288	0.004185554467
289	0.004165777489
290	0.004142915224
291	0.004092719308
292	0.004049379116
293	0.004029936436
294	0.003992031907
295	0.003969359426
296	0.003948236034
297	0.003929252092
298	0.003886222111
299	0.003865848035
300	0.003844981894
301	0.003826627749
302	0.003792334808
303	0.003773962146
304	0.003757422102
305	0.003741126275
306	0.003724715468
307	0.00369180967
308	0.003673548409
309	0.003657983824
310	0.00361477794
311	0.003597178432
312	0.003581909807
313	0.003544488702
314	0.003529586519
315	0.003514128358
316	0.003480434158
317	0.003465808182
318	0.003450942456
319	0.003435068282
320	0.003399063924
321	0.003385258315
322	0.003371849206
323	0.003357927538
324	0.003319827532
325	0.003306725133
326	0.003269631014
327	0.003231448047
328	0.003218337077
329	0.003206002242
330	0.00319388328
331	0.003181718706
332	0.003169596844
333	0.00313517523
334	0.003123026837
335	0.003110001178
336	0.003076627026
337	0.003064937373
338	0.003038375869
339	0.003026034629
340	0.003014557316
341	0.003003718085
342	0.002992124481
343	0.002960822942
344	0.00295039006
345	0.002939167871
346	0.002928945341
347	0.002918271331
348	0.002887705776
349	0.002876914613
350	0.002867631884
351	0.002857271966
352	0.002844017414
353	0.002830501471
354	0.002821348177
355	0.00279805039
356	0.002769312412
357	0.002758653474
358	0.002749781494
359	0.002740500252
360	0.002731794921
361	0.002723533804
362	0.002713975737
363	0.002684684162
364	0.002674704283
365	0.002643169652
366	0.002634753376
367	0.002626788604
368	0.002601723961
369	0.002581296625
370	0.002573716817
371	0.00256622439
372	0.002556259321
373	0.002549049553
374	0.002541841269
375	0.002514577785
376	0.002506713936
377	0.002499994904
378	0.002493203043
379	0.002482790565
380	0.002476160174
381	0.002468814677
382	0.002449153185
383	0.002427537636
384	0.002419749047
385	0.002409918691
386	0.002403728307
387	0.0023802117
388	0.002364559661
389	0.002358813585
390	0.002344139288
391	0.002338336971
392	0.002329380551
393	0.002323628949
394	0.002315667746
395	0.002310458109
396	0.00228966844
397	0.002284274878
398	0.002264309023
399	0.002259112929
400	0.002241633835
401	0.002228510233
402	0.002219256746
403	0.002211692972
404	0.002206838939
405	0.002195572252
406	0.002183698083
407	0.002168052775
408	0.002158895271
409	0.002151314415
410	0.002146157763
411	0.002141781765
412	0.002131628861
413	0.002119064169
414	0.002111180348
415	0.002097815202
416	0.002082474479
417	0.002078294868
418	0.00207417894
419	0.002053303026
420	0.002043238351
421	0.002036065303
422	0.002031054858
423	0.002021683111
424	0.002009521899
425	0.001994325481
426	0.00198204744
427	0.001967147379
428	0.00196096639
429	0.001946530833
430	0.00193629466
431	0.001932315165
432	0.001928748444
433	0.001925465275
434	0.001922128793
435	0.001916404003
436	0.001912717799
437	0.001899932581
438	0.001894762343
439	0.001889033478
440	0.00188604026
441	0.001872672326
442	0.001869762179
443	0.00186422457
444	0.001858789544
445	0.001855792019
446	0.001842912442
447	0.001840130869
448	0.001837263686
449	0.001832280141
450	0.001827447647
451	0.001824316321
452	0.001821167307
453	0.001818452565
454	0.001815926455
455	0.001798148609
456	0.001794783548
457	0.001792451024
458	0.001777807976
459	0.001768750083
460	0.001766328778
461	0.00175256803
462	0.00173999517
463	0.001737587065
464	0.001735494157
465	0.001733388097
466	0.001728379409
467	0.001723626248
468	0.001711200616
469	0.001705529971
470	0.001703506788
471	0.001698730167
472	0.001696299652
473	0.001692176871
474	0.001679196505
475	0.001664423977
476	0.001659870933
477	0.001655988439
478	0.00165348649
479	0.001649811398
480	0.00163459344
481	0.00162506043
482	0.001620019606
483	0.001615727573
484	0.001611762109
485	0.00160807326
486	0.001604844334
487	0.001591381328
488	0.001582463659
489	0.001578541651
490	0.001576267311
491	0.001574754963
492	0.001572690976
493	0.001569824162
494	0.00156611055
495	0.001563504466
496	0.001552498889
497	0.001540453326
498	0.00153123832
499	0.00152948734
500	0.001516257134
501	0.001506579166
502	0.001494568331
503	0.001482467608
504	0.001478569783
505	0.001469387988
506	0.001466304788
507	0.001464312464
508	0.001450978421
509	0.00144285561
510	0.001441697802
511	0.001429557304
512	0.001426322723
513	0.001424896702
514	0.001415680531
515	0.001403292613
516	0.001395362267
517	0.00138576488
518	0.001376064861
519	0.001374085858
520	0.001373076888
521	0.00137182584
522	0.001370208045
523	0.001362256127
524	0.001361253097
525	0.00135248588
526	0.001343192682
527	0.001341644049
528	0.001334768524
529	0.001326726366
530	0.001322820701
531	0.001321905859
532	0.001314681966
533	0.001304587465
534	0.001299170018
535	0.001298131312
536	0.001296023612
537	0.001287022011
538	0.001284959484
539	0.001283717774
540	0.001276204777
541	0.001275194639
542	0.001266016091
543	0.001258944898
544	0.001258021413
545	0.001249480418
546	0.001247560459
547	0.001245357975
548	0.001244423856
549	0.001243561912
550	0.00124285838
551	0.001236985876
552	0.001232338301
553	0.001231469155
554	0.001223618793
555	0.001216076618
556	0.001208584228
557	0.001207740929
558	0.001201911953
559	0.001195504024
560	0.001189081318
561	0.001188262841
562	0.001183953247
563	0.001177737552
564	0.001171784583
565	0.001165205817
566	0.001159366185
567	0.001157389307
568	0.001152120821
569	0.001146128561
570	0.001140201265
571	0.001135240587
572	0.001134657746
573	0.001134044272
574	0.001131517334
575	0.001123470849
576	0.001122749666
577	0.00111695444
578	0.001114352836
579	0.001108293389
580	0.0011024875
581	0.001097253821
582	0.001096727924
583	0.001091698801
584	0.001088733952
585	0.001088248304
586	0.001087777585
587	0.001083727546
588	0.001076543896
589	0.001072133331
590	0.001067556938
591	0.00106697254
592	0.001064972168
593	0.001064510393
594	0.001063370651
595	0.001062952534
596	0.001059456447
597	0.00105438592
598	0.001053964497
599	0.001050127411
600	0.00104461358
601	0.001043557993
602	0.001043133669
603	0.001042736602
604	0.001037184255
605	0.001036665713
606	0.001036301921
607	0.001035891374
608	0.001035490119
609	0.001035158761
610	0.001034660608
611	0.001030059034
612	0.001024635638
613	0.001020565007
614	0.001015962222
615	0.001013315177
616	0.001010450447
617	0.001007650914
618	0.001002805055
619	0.0009973602852
620	0.0009947754658
621	0.0009906695351
622	0.0009863526055
623	0.0009811550697
624	0.0009763035819
625	0.0009724664508
626	0.0009677591561
627	0.0009655050106
628	0.0009619813254
629	0.000958292874
630	0.000954724791
631	0.0009498514613
632	0.0009450579009
633	0.0009420972909
634	0.0009374541803
635	0.0009329012844
636	0.0009284468213
637	0.0009242193173
638	0.0009209897855
639	0.0009177367711
640	0.0009121086679
641	0.0009086466042
642	0.0009068400639
643	0.0009037061491
644	0.0009013999883
645	0.0008974339814
646	0.0008952174488
647	0.0008912132428
648	0.0008864391015
649	0.0008821530937
650	0.0008780219353
651	0.0008735573091
652	0.0008698249553
653	0.0008661376384
654	0.0008636619574
655	0.000860091807
656	0.0008573558679
657	0.0008549788217
658	0.0008514675211
659	0.0008481312584
660	0.0008461593314
661	0.0008445336916
662	0.0008429354961
663	0.0008391349023
664	0.0008347827314
665	0.0008314794528
666	0.000829476265
667	0.0008273098327
668	0.0008256050132
669	0.0008226372862
670	0.0008190813709
671	0.0008149197386
672	0.0008118890839
673	0.0008075475115
674	0.0008053411723
675	0.0008032487403
676	0.0008014692041
677	0.000797701682
678	0.000794434631
679	0.0007916453212
680	0.0007895355166
681	0.0007857949134
682	0.0007828223062
683	0.0007812268614
684	0.0007795592254
685	0.0007767152309
686	0.0007735903626
687	0.0007704805744
688	0.0007683830258
689	0.0007642463375
690	0.0007609746513
691	0.0007578986673
692	0.0007567980883
693	0.0007531763787
694	0.0007513046486
695	0.0007492772025
696	0.0007471740897
697	0.0007440630203
698	0.000742057532
699	0.0007395383475
700	0.0007377445958
701	0.0007355821318
702	0.0007318200519
703	0.0007289124445
704	0.0007274171317
705	0.0007262446032
706	0.0007237457865
707	0.0007214056312
708	0.0007184703706
709	0.0007177084503
710	0.000715101215
711	0.0007128982835
712	0.0007105821088
713	0.0007084697813
714	0.000704868572
715	0.0007034531282
716	0.0007013115787
717	0.0006990301082
718	0.0006983830849
719	0.0006965188262
720	0.0006946008933
721	0.0006931558724
722	0.0006916397263
723	0.0006896263642
724	0.0006877192579
725	0.0006850954794
726	0.0006825140038
727	0.0006802546417
728	0.0006764075168
729	0.0006742005532
730	0.000672358003
731	0.0006706276998
732	0.000668616424
733	0.0006665631304
734	0.0006646271063
735	0.0006621353367
736	0.0006602675843
737	0.0006577643098
738	0.0006554272557
739	0.000653235339
740	0.0006521491369
741	0.0006499558871
742	0.0006481957336
743	0.000645619073
744	0.0006440012388
745	0.0006426039449
746	0.0006405355099
747	0.0006388053935
748	0.00063735425
749	0.0006366288985
750	0.0006344156085
751	0.0006325558414
752	0.0006301289436
753	0.0006281841832
754	0.0006261442119
755	0.0006254412287
756	0.0006234380719
757	0.0006220354406
758	0.0006195707141
759	0.0006172307473
760	0.0006154590329
761	0.0006147731194
762	0.0006142390505
763	0.0006137166502
764	0.0006113455056
765	0.0006087569688
766	0.0006063664027
767	0.0006044435723
768	0.0006026952698
769	0.000601221515
770	0.0006005574041
771	0.0005984666135
772	0.0005968810235
773	0.0005960222279
774	0.0005952727839
775	0.0005942805169
776	0.0005922266911
777	0.0005908368412
778	0.0005880468527
779	0.0005858180672
780	0.0005845726485
781	0.0005833175542
782	0.0005813734317
783	0.0005790901474
784	0.00057619797
785	0.0005744154679
786	0.0005732345354
787	0.000572622426
788	0.000570891061
789	0.0005689185489
790	0.0005671866601
791	0.0005660246184
792	0.0005646128058
793	0.0005625632586
794	0.0005607073055
795	0.0005597830112
796	0.0005584283486
797	0.0005578244164
798	0.0005563857029
799	0.000554828036
800	0.0005539883525
801	0.0005535527408
802	0.0005520892305
803	0.0005504134736
804	0.0005487406838
805	0.0005482633973
806	0.0005457228004
807	0.0005446123209
808	0.0005427518718
809	0.0005411292992
810	0.0005404116532
811	0.0005386705807
812	0.0005376159098
813	0.0005369036614
814	0.0005352157364
815	0.0005337600291
816	0.0005326334449
817	0.0005318802947
818	0.0005314982426
819	0.0005298064147
820	0.00052877403
821	0.0005265859057
822	0.0005250821444
823	0.0005234291382
824	0.0005215077967
825	0.000520218823
826	0.000518598496
827	0.0005178799542
828	0.0005168884882
829	0.0005158979956
830	0.0005150185551
831	0.0005141808078
832	0.0005122979616
833	0.0005107212108
834	0.0005096403604
835	0.0005080431237
836	0.000507509275
837	0.0005060702528
838	0.0005048810753
839	0.0005040947112
840	0.0005032306772
841	0.0005008263742
842	0.0004994301923
843	0.0004969972469
844	0.0004956468289
845	0.0004948049143
846	0.0004938306785
847	0.0004923367056
848	0.0004915636837
849	0.0004902487059
850	0.0004888996287
851	0.0004870580592
852	0.0004854486038
853	0.0004849537778
854	0.0004834066494
855	0.0004821188436
856	0.0004801779429
857	0.0004795308136
858	0.0004783741423
859	0.0004770421439
860	0.0004759828752
861	0.0004752052339
862	0.0004742065957
863	0.0004739400787
864	0.000473173487
865	0.0004716546255
866	0.0004702544392
867	0.0004693001448
868	0.0004686116031
869	0.0004673226095
870	0.000466501886
871	0.0004659794649
872	0.0004641966548
873	0.0004631936394
874	0.0004626902739
875	0.0004623517382
876	0.0004616496324
877	0.0004613372715
878	0.0004605708039
879	0.0004598742879
880	0.000457911329
881	0.0004561574269
882	0.0004551523749
883	0.000454461095
884	0.0004529320999
885	0.0004521145724
886	0.0004514958823
887	0.000450433318
888	0.0004491882666
889	0.0004478279187
890	0.0004472713015
891	0.0004457685692
892	0.0004445324773
893	0.0004440429443
894	0.0004433535254
895	0.0004424179039
896	0.0004410811306
897	0.0004402454697
898	0.0004389527887
899	0.0004381854901
900	0.0004377078864
901	0.0004361345591
902	0.0004352374915
903	0.0004341423568
904	0.0004326854032
905	0.0004314456449
906	0.0004290523781
907	0.0004286960023
908	0.0004284244189
909	0.0004273746296
910	0.0004265502269
911	0.0004249724145
912	0.0004237791098
913	0.0004226038319
914	0.0004208052765
915	0.0004197609638
916	0.0004193679626
917	0.0004180498584
918	0.0004166393015
919	0.0004149055981
920	0.0004140220253
921	0.0004133945156
922	0.0004124238638
923	0.000410812488
924	0.0004106159208
925	0.0004090236722
926	0.0004081944536
927	0.0004074447316
928	0.000406576082
929	0.000405626129
930	0.0004050367061
931	0.0004044883211
932	0.000403795447
933	0.0004021619159
934	0.0004009624119
935	0.0004005519614
936	0.0004002121248
937	0.0003994184682
938	0.000398418425
939	0.0003982511668
940	0.0003977095639
941	0.0003971690218
942	0.00039668633
943	0.0003955241344
944	0.000394798697
945	0.0003944232519
946	0.0003940306328
947	0.0003921330715
948	0.0003907326337
949	0.0003899756585
950	0.000389465969
951	0.0003881862954
952	0.0003871813756
953	0.000385799752
954	0.0003852944477
955	0.0003846730328
956	0.0003842622718
957	0.0003835410609
958	0.0003832192794
959	0.0003818682933
960	0.0003811966535
961	0.0003803830724
962	0.0003791200618
963	0.0003789329237
964	0.0003784589449
965	0.0003772332566
966	0.0003766192651
967	0.0003758831893
968	0.0003755153011
969	0.0003747287864
970	0.0003737679485
971	0.0003725884847
972	0.0003714761034
973	0.0003706084644
974	0.0003699741735
975	0.0003696238451
976	0.0003682051251
977	0.0003675993249
978	0.0003665189026
979	0.0003658058075
980	0.0003644343142
981	0.0003631521035
982	0.000362757969
983	0.0003614409956
984	0.0003604913683
985	0.0003602043656
986	0.000359235099
987	0.0003583174019
988	0.0003575803731
989	0.0003572801377
990	0.0003560545827
991	0.0003554900717
992	0.0003544178615
993	0.0003542060855
994	0.0003537442555
995	0.0003534678067
996	0.0003527186811
997	0.0003523388435
998	0.0003516965881
999	0.0003515735388
